date,convenience_store,store,county_number,county,category,category_name,vendor_no,vendor,item,description,pack,liter_size,state_btl_cost,btl_price,bottle_qty,total,Gender,Cus_Age,Cus_LifeStyle
13/11/2014 0:00,,4068,77,Polk,1052010,IMPORTED GRAPE BRANDIES,65,Jim Beam Brands,47790,Courvoisier Vs Cognac,24,200,$4.76,$7.14,5,35.7,male,41,Entertainment
13/11/2014 0:00,,4068,77,Polk,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52579,E & J Vsop Superior Reserve Mini,12,500,$5.92,$8.88,1,8.88,female,35,sport
13/11/2014 0:00,,4068,77,Polk,1051010,AMERICAN GRAPE BRANDIES,115,Constellation Wine Company Inc.,53210,Paul Masson Grande Amber Brandy,48,100,$1.00,$1.50,48,72,female,29,Social
13/11/2014 0:00,,4068,77,Polk,1051140,PEACH BRANDIES,115,Constellation Wine Company Inc.,56195,Paul Masson Peach Grande Amber Brandy,24,375,$3.05,$4.58,24,109.92,female,43,Digital
13/11/2014 0:00,,4068,77,Polk,1032200,IMPORTED VODKA - MISC,260,Diageo Americas,64571,Ciroc Pineapple,24,200,$5.00,$7.50,24,180,female,50,Digital
13/11/2014 0:00,,4068,77,Polk,1032200,IMPORTED VODKA - MISC,260,Diageo Americas,64711,Ciroc Peach,12,375,$9.25,$13.88,12,166.56,male,64,sport
13/11/2014 0:00,,4068,77,Polk,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,$29.72,$44.58,1,44.58,female,65,sport
13/11/2014 0:00,,4068,77,Polk,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64864,Fireball Cinnamon Whisky,24,375,$5.33,$8.00,24,192,male,25,Entertainment
13/11/2014 0:00,,4068,77,Polk,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64866,Fireball Cinnamon Whiskey,12,750,$8.98,$13.47,12,161.64,male,32,Digital
13/11/2014 0:00,,4068,77,Polk,1081600,WHISKEY LIQUEUR,260,Diageo Americas,67264,Yukon Jack Canadian Liqueur,24,375,$5.25,$7.88,5,39.4,male,44,Entertainment
13/11/2014 0:00,,4068,77,Polk,1081030,COFFEE LIQUEURS,370,Pernod Ricard USA/Austin Nichols,67522,Kahlua Coffee Liqueur Mini,12,500,$6.60,$9.90,1,9.9,female,60,sport
13/11/2014 0:00,,4068,77,Polk,1081030,COFFEE LIQUEURS,370,Pernod Ricard USA/Austin Nichols,67524,Kahlua Coffee Liqueur,24,375,$6.49,$9.74,2,19.48,male,27,sport
13/11/2014 0:00,,4068,77,Polk,1081390,IMPORTED SCHNAPPS,260,Diageo Americas,69940,Rumple Minze Peppermint Mini,12,500,$13.50,$20.25,2,40.5,male,65,Entertainment
13/11/2014 0:00,,4068,77,Polk,1081200,CREAM LIQUEURS,305,MHW Ltd,73051,Rumchata Mini,12,500,$8.87,$13.31,2,26.62,female,35,Digital
13/11/2014 0:00,,4068,77,Polk,1081200,CREAM LIQUEURS,305,MHW Ltd,73055,Rumchata,12,750,$12.50,$18.75,2,37.5,female,52,Digital
13/11/2014 0:00,,4068,77,Polk,1081700,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76038,Midnight Moon Cherry,6,750,$11.00,$16.50,6,99,male,28,Digital
13/11/2014 0:00,,4068,77,Polk,1081300,PEPPERMINT SCHNAPPS,434,Luxco-St Louis,81204,Paramount Peppermint Schnapps,24,375,$2.28,$3.42,5,17.1,female,40,Social
13/11/2014 0:00,,4068,77,Polk,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,$6.30,$9.45,4,37.8,female,49,Digital
13/11/2014 0:00,,4068,77,Polk,1081370,WATERMELON SCHNAPPS,65,Jim Beam Brands,82866,Dekuyper Watermelon Pucker,12,750,$6.30,$9.45,4,37.8,male,46,Entertainment
13/11/2014 0:00,,4068,77,Polk,1081380,MISCELLANEOUS SCHNAPPS,55,Sazerac North America,84166,99 Blackberries,12,750,$7.80,$11.70,2,23.4,male,22,Entertainment
13/11/2014 0:00,,4068,77,Polk,1012200,SCOTCH WHISKIES,55,Sazerac North America,8824,Lauder's,24,375,$3.21,$4.82,5,24.1,male,57,Social
13/11/2014 0:00,,4068,77,Polk,1012200,SCOTCH WHISKIES,55,Sazerac North America,8827,Lauder's,12,1000,$6.14,$9.21,3,27.63,female,43,Entertainment
13/11/2014 0:00,,4077,7,Black Hawk,1011100,BLENDED WHISKIES,65,Jim Beam Brands,22783,Beam's 8 Star Bl Whiskey,48,200,$1.17,$1.76,48,84.48,male,48,Entertainment
13/11/2014 0:00,,4077,7,Black Hawk,1041100,AMERICAN DRY GINS,370,Pernod Ricard USA/Austin Nichols,32233,Seagrams Extra Dry Gin,48,200,$1.99,$2.99,48,143.52,female,34,Entertainment
13/11/2014 0:00,,4077,7,Black Hawk,1701100,DECANTERS & SPECIALTY PACKAGES,85,Brown-Forman Corporation,3495,El Jimador Blanco w/Glass,6,750,$11.15,$16.73,3,50.19,male,58,Digital
13/11/2014 0:00,,4077,7,Black Hawk,1031080,80 PROOF VODKA,297,Laird And Company,35914,Five O'clock Vodka,24,375,$1.93,$2.90,24,69.6,female,63,Entertainment
13/11/2014 0:00,,4077,7,Black Hawk,1031080,80 PROOF VODKA,434,Luxco-St Louis,36301,Hawkeye Vodka 80 Prf Mini,12,500,$3.73,$5.60,12,67.2,male,22,sport
13/11/2014 0:00,,4077,7,Black Hawk,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36904,Mccormick Vodka Pet,24,375,$1.80,$2.70,24,64.8,female,30,sport
13/11/2014 0:00,,4077,7,Black Hawk,1031080,80 PROOF VODKA,255,Wilson Daniels Ltd.,37889,Seagrams Extra Smooth,12,375,$2.80,$4.20,12,50.4,female,24,Social
13/11/2014 0:00,,4077,7,Black Hawk,1031200,FLAVORED VODKA,205,E AND J GALLO WINERY,40191,New Amsterdam Pineapple,24,200,$2.24,$3.36,24,80.64,male,30,Entertainment
13/11/2014 0:00,,4077,7,Black Hawk,1052010,IMPORTED GRAPE BRANDIES,420,Moet Hennessy USA Inc.,48099,Hennessy VS,24,200,$5.49,$8.24,24,197.76,female,61,Social
13/11/2014 0:00,,4077,7,Black Hawk,1052010,IMPORTED GRAPE BRANDIES,420,Moet Hennessy USA Inc.,48102,Hennessy Vs Cognac,8,1200,$38.94,$58.41,2,116.82,female,61,sport
13/11/2014 0:00,,4077,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,259,Heaven Hill Distilleries Inc.,52312,Christian Bros Brandy,24,200,$1.96,$2.94,24,70.56,male,22,Social
13/11/2014 0:00,,4077,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,259,Heaven Hill Distilleries Inc.,52314,Christian Bros Brandy,24,375,$3.23,$4.85,24,116.4,male,26,Entertainment
13/11/2014 0:00,,4077,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52593,E & J Vs Brandy,24,200,$1.96,$2.94,24,70.56,male,46,Entertainment
13/11/2014 0:00,,4077,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52594,E & J Vs Brandy,24,375,$3.22,$4.83,24,115.92,male,28,sport
13/11/2014 0:00,,4077,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52596,E & J Vs,12,750,$5.92,$8.88,12,106.56,male,64,Entertainment
13/11/2014 0:00,,4077,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52597,E & J Vs Brandy Square,12,1000,$6.94,$10.41,12,124.92,male,65,Social
13/11/2014 0:00,,4077,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,115,Constellation Wine Company Inc.,53213,Paul Masson Grande Amber Brandy,24,200,$1.96,$2.94,24,70.56,male,37,Digital
13/11/2014 0:00,,4077,7,Black Hawk,1012200,SCOTCH WHISKIES,260,Diageo Americas,5326,Johnnie Walker Black,12,750,$20.75,$31.13,3,93.39,male,27,sport
13/11/2014 0:00,,4077,7,Black Hawk,1051140,PEACH BRANDIES,259,Heaven Hill Distilleries Inc.,56005,Christian Bros Peach,12,375,$3.46,$5.19,4,20.76,male,59,Social
13/11/2014 0:00,,4077,7,Black Hawk,1051140,PEACH BRANDIES,259,Heaven Hill Distilleries Inc.,56006,Christian Bros Peach,12,750,$5.43,$8.15,2,16.3,male,25,Social
13/11/2014 0:00,,4077,7,Black Hawk,1032200,IMPORTED VODKA - MISC,260,Diageo Americas,64571,Ciroc Pineapple,24,200,$5.00,$7.50,24,180,female,50,Social
13/11/2014 0:00,,4077,7,Black Hawk,1032200,IMPORTED VODKA - MISC,260,Diageo Americas,64572,Ciroc Pineapple,12,375,$9.25,$13.88,12,166.56,female,35,sport
13/11/2014 0:00,,4077,7,Black Hawk,1081600,WHISKEY LIQUEUR,361,Park Street Imports-Sweet Revenge,77479,Sweet Revenge,24,200,$2.75,$4.13,2,8.26,male,28,sport
13/11/2014 0:00,,4077,7,Black Hawk,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,86669,Jack Daniel's Tennessee Honey,24,375,$6.77,$10.16,4,40.64,male,33,Social
13/11/2014 0:00,,4077,7,Black Hawk,1022100,TEQUILA,395,Proximo,87403,Jose Cuervo Especial Silver,24,375,$5.50,$8.25,6,49.5,female,34,Entertainment
13/11/2014 0:00,,4077,7,Black Hawk,1022100,TEQUILA,65,Jim Beam Brands,88536,Sauza Blue Silver,12,750,$10.50,$15.75,1,15.75,female,48,sport
13/11/2014 0:00,,4077,7,Black Hawk,1022100,TEQUILA,65,Jim Beam Brands,88556,Sauza Blanco Silver,12,750,$8.93,$13.40,1,13.4,male,34,Entertainment
13/11/2014 0:00,,4077,7,Black Hawk,1022100,TEQUILA,395,Proximo,89197,Jose Cuervo Especial Reposado Tequila,12,1000,$12.50,$18.75,4,75,female,43,Entertainment
13/11/2014 0:00,,4083,77,Polk,1012100,CANADIAN WHISKIES,260,Diageo Americas,10807,Crown Royal Regal Apple,12,750,$15.00,$22.50,12,270,male,45,sport
13/11/2014 0:00,,4083,77,Polk,1012100,CANADIAN WHISKIES,260,Diageo Americas,11285,Crown Royal Xr Canadian Whiskey,6,750,$65.99,$98.99,1,98.99,male,37,Social
13/11/2014 0:00,,4083,77,Polk,1012100,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11776,Black Velvet,12,750,$5.23,$7.85,12,94.2,male,60,Social
13/11/2014 0:00,,4083,77,Polk,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15626,Jameson,12,750,$14.49,$21.74,2,43.48,female,51,Entertainment
13/11/2014 0:00,,4083,77,Polk,1011200,STRAIGHT BOURBON WHISKIES,421,Sazerac Co. Inc.,16516,Ancient Age Bourbon,12,750,$6.16,$9.24,2,18.48,female,29,Entertainment
13/11/2014 0:00,,4083,77,Polk,1011200,STRAIGHT BOURBON WHISKIES,421,Sazerac Co. Inc.,16518,Ancient Age Bourbon,6,1750,$11.80,$17.70,6,106.2,male,40,Digital
13/11/2014 0:00,,4083,77,Polk,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19476,Maker's Mark,12,750,$16.79,$25.19,2,50.38,female,65,Social
13/11/2014 0:00,,4083,77,Polk,1011100,BLENDED WHISKIES,125,Cedar Ridge VineyardsLLC,27632,Cedar Ridge Short's Whiskey,6,750,$13.83,$20.75,2,41.5,male,39,Social
13/11/2014 0:00,,4083,77,Polk,1041100,AMERICAN DRY GINS,205,E AND J GALLO WINERY,31475,New Amsterdam Gin,12,750,$6.90,$10.35,4,41.4,male,47,Digital
13/11/2014 0:00,,4083,77,Polk,1041150,FLAVORED GIN,370,Pernod Ricard USA/Austin Nichols,33256,Seagrams Lime Twisted Gin,12,750,$6.49,$9.74,4,38.96,male,33,Social
13/11/2014 0:00,,4083,77,Polk,1032080,IMPORTED VODKA,35,Bacardi U.S.A. Inc.,34433,Grey Goose Vodka,12,750,$18.49,$27.74,2,55.48,female,64,Entertainment
13/11/2014 0:00,,4083,77,Polk,1031080,80 PROOF VODKA,259,Heaven Hill Distilleries Inc.,35418,Burnett's Vodka 80 Prf,6,1750,$8.79,$13.69,6,82.14,male,44,Social
13/11/2014 0:00,,4083,77,Polk,1031080,80 PROOF VODKA,434,Luxco-St Louis,36306,Hawkeye Vodka,12,750,$3.34,$5.01,12,60.12,female,61,Entertainment
13/11/2014 0:00,,4083,77,Polk,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,$7.17,$10.76,12,129.12,male,22,sport
13/11/2014 0:00,,4083,77,Polk,1031080,80 PROOF VODKA,205,E AND J GALLO WINERY,36969,New Amsterdam Vodka,12,750,$6.90,$10.35,2,20.7,male,60,Entertainment
13/11/2014 0:00,,4083,77,Polk,1031080,80 PROOF VODKA,421,Sazerac Co. Inc.,36978,Nikolai Vodka,6,1750,$6.92,$10.38,6,62.28,female,32,Social
13/11/2014 0:00,,4083,77,Polk,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37348,Phillips Vodka,6,1750,$7.60,$11.40,6,68.4,female,46,Entertainment
13/11/2014 0:00,,4083,77,Polk,1031080,80 PROOF VODKA,55,Sazerac North America,37938,Skol Vodka,6,1750,$7.11,$10.67,6,64.02,male,53,Digital
13/11/2014 0:00,,4083,77,Polk,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41704,Uv Red (cherry) Vodka,12,750,$6.25,$9.50,3,28.5,male,53,Social
13/11/2014 0:00,,4083,77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,$10.00,$15.00,2,30,male,35,sport
13/11/2014 0:00,,4083,77,Polk,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,Bacardi U.S.A. Inc.,43128,Bacardi Superior Rum,6,1750,$13.50,$21.00,6,126,female,30,sport
13/11/2014 0:00,,4083,77,Polk,1062310,SPICED RUM,259,Heaven Hill Distilleries Inc.,43984,Admiral Nelson Cherry Spiced Rum,12,750,$5.78,$8.67,2,17.34,female,60,Social
13/11/2014 0:00,,4083,77,Polk,1052010,IMPORTED GRAPE BRANDIES,420,Moet Hennessy USA Inc.,48106,Hennessy Vs Cognac,12,750,$18.49,$27.74,2,55.48,female,38,Social
13/11/2014 0:00,,4083,77,Polk,1012200,SCOTCH WHISKIES,260,Diageo Americas,5346,Johnnie Walker Red,12,750,$14.25,$21.38,1,21.38,male,60,Social
13/11/2014 0:00,,4083,77,Polk,1081015,IMPORTED AMARETTO,305,MHW Ltd,64136,Disaronno Amaretto,12,750,$13.86,$20.79,2,41.58,male,43,Entertainment
13/11/2014 0:00,,4083,77,Polk,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,$29.72,$44.58,2,89.16,female,56,Digital
13/11/2014 0:00,,4083,77,Polk,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64865,Fireball Cinnamon Whiskey PET,12,750,$8.67,$13.01,12,156.12,female,41,Digital
13/11/2014 0:00,,4083,77,Polk,1081030,COFFEE LIQUEURS,370,Pernod Ricard USA/Austin Nichols,67526,Kahlua Coffee Liqueur,12,750,$10.99,$16.49,2,32.98,male,57,Social
13/11/2014 0:00,,4083,77,Polk,1081200,CREAM LIQUEURS,461,Campari(skyy),68127,Carolan's Irish Cream Liqueur,12,1000,$9.77,$14.66,2,29.32,male,36,Entertainment
13/11/2014 0:00,,4083,77,Polk,1081200,CREAM LIQUEURS,305,MHW Ltd,73055,Rumchata,12,750,$12.50,$18.75,12,225,male,44,Social
13/11/2014 0:00,,4083,77,Polk,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82612,Dekuyper Hot Damn! Traveler,12,750,$6.30,$9.45,2,18.9,female,65,sport
13/11/2014 0:00,,4083,77,Polk,1022100,TEQUILA,421,Sazerac Co. Inc.,88766,Tortilla White Tequila,12,750,$6.20,$9.30,2,18.6,female,46,Social
13/11/2014 0:00,,4085,7,Black Hawk,1012100,CANADIAN WHISKIES,260,Diageo Americas,11290,Crown Royal Canadian Whisky Mini,10,300,$7.35,$11.03,2,22.06,male,55,Digital
13/11/2014 0:00,,4085,7,Black Hawk,1012100,CANADIAN WHISKIES,260,Diageo Americas,11299,Crown Royal,44,200,$4.72,$7.08,44,311.52,female,59,sport
13/11/2014 0:00,,4085,7,Black Hawk,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26586,Gentleman Jack,12,750,$19.45,$29.18,2,58.36,female,36,Entertainment
13/11/2014 0:00,,4085,7,Black Hawk,1041100,AMERICAN DRY GINS,370,Pernod Ricard USA/Austin Nichols,32232,Seagrams Extra Dry Gin,48,100,$0.97,$1.46,48,70.08,male,39,Social
13/11/2014 0:00,,4085,7,Black Hawk,1041100,AMERICAN DRY GINS,370,Pernod Ricard USA/Austin Nichols,32234,Seagrams Extra Dry Gin,24,375,$3.39,$5.09,24,122.16,female,30,sport
13/11/2014 0:00,,4085,7,Black Hawk,1031080,80 PROOF VODKA,297,Laird And Company,35914,Five O'clock Vodka,24,375,$1.93,$2.90,24,69.6,female,65,sport
13/11/2014 0:00,,4085,7,Black Hawk,1031080,80 PROOF VODKA,297,Laird And Company,35926,Five O'clock PET Vodka,12,750,$3.37,$5.06,12,60.72,male,30,Social
13/11/2014 0:00,,4085,7,Black Hawk,1031080,80 PROOF VODKA,434,Luxco-St Louis,36302,Hawkeye Vodka,48,200,$1.15,$1.73,48,83.04,male,21,Entertainment
13/11/2014 0:00,,4085,7,Black Hawk,1031080,80 PROOF VODKA,205,E AND J GALLO WINERY,36967,New Amsterdam Vodka,24,200,$2.24,$3.36,24,80.64,female,64,Digital
13/11/2014 0:00,,4085,7,Black Hawk,1031080,80 PROOF VODKA,205,E AND J GALLO WINERY,36969,New Amsterdam Vodka,12,750,$6.90,$10.35,12,124.2,female,34,sport
13/11/2014 0:00,,4085,7,Black Hawk,1031200,FLAVORED VODKA,205,E AND J GALLO WINERY,40592,New Amsterdam Peach,24,200,$2.24,$3.36,24,80.64,male,45,Social
13/11/2014 0:00,,4085,7,Black Hawk,1052010,IMPORTED GRAPE BRANDIES,420,Moet Hennessy USA Inc.,48099,Hennessy VS,24,200,$5.49,$8.24,24,197.76,female,57,sport
13/11/2014 0:00,,4085,7,Black Hawk,1052010,IMPORTED GRAPE BRANDIES,420,Moet Hennessy USA Inc.,48105,Hennessy VS,12,375,$9.75,$14.63,12,175.56,male,47,Digital
13/11/2014 0:00,,4085,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52579,E & J Vsop Superior Reserve Mini,12,500,$5.92,$8.88,2,17.76,male,45,Social
13/11/2014 0:00,,4129,85,Story,1022100,TEQUILA,434,Luxco-St Louis,87596,El Mayor Blanco,6,750,$11.00,$16.50,12,198,male,38,Digital
13/11/2014 0:00,,4085,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,115,Constellation Wine Company Inc.,53210,Paul Masson Grande Amber Brandy,48,100,$1.00,$1.50,48,72,female,25,Digital
13/11/2014 0:00,,4085,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,115,Constellation Wine Company Inc.,53213,Paul Masson Grande Amber Brandy,24,200,$1.96,$2.94,48,141.12,male,33,Social
13/11/2014 0:00,,4085,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,115,Constellation Wine Company Inc.,53214,Paul Masson Grande Amber Brandy,24,375,$3.22,$4.83,24,115.92,male,40,Social
13/11/2014 0:00,,4085,7,Black Hawk,1032200,IMPORTED VODKA - MISC,260,Diageo Americas,64571,Ciroc Pineapple,24,200,$5.00,$7.50,24,180,female,45,Entertainment
13/11/2014 0:00,,4085,7,Black Hawk,1052010,IMPORTED GRAPE BRANDIES,389,REMY COINTREAU USA         .,66293,Remy Martin V,12,375,$8.35,$12.53,12,150.36,male,35,Social
13/11/2014 0:00,,4091,17,Cerro Gordo,1012100,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,10553,Black Velvet Cinnamon Rush,12,750,$6.75,$10.13,12,121.56,male,41,Social
13/11/2014 0:00,,4091,17,Cerro Gordo,1012100,CANADIAN WHISKIES,65,Jim Beam Brands,10628,Canadian Club Whisky,6,1750,$15.75,$23.63,3,70.89,female,65,sport
13/11/2014 0:00,,4091,17,Cerro Gordo,1012100,CANADIAN WHISKIES,260,Diageo Americas,11296,Crown Royal,12,750,$15.00,$22.50,12,270,male,62,Social
13/11/2014 0:00,,4091,17,Cerro Gordo,1012100,CANADIAN WHISKIES,260,Diageo Americas,11298,Crown Royal Canadian Whisky,6,1750,$31.99,$47.99,3,143.97,female,56,sport
13/11/2014 0:00,,4091,17,Cerro Gordo,1012100,CANADIAN WHISKIES,55,Sazerac North America,12406,Canadian Ltd Whisky,12,750,$4.34,$6.51,12,78.12,male,33,Digital
13/11/2014 0:00,,4091,17,Cerro Gordo,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19068,Jim Beam,6,1750,$19.94,$29.91,6,179.46,female,46,sport
13/11/2014 0:00,,4091,17,Cerro Gordo,1011100,BLENDED WHISKIES,297,Laird And Company,23828,Five Star,6,1750,$7.46,$11.19,6,67.14,male,50,Digital
13/11/2014 0:00,,4091,17,Cerro Gordo,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26826,Jack Daniels Old #7 Black Lbl,12,750,$14.53,$21.80,6,130.8,male,35,Entertainment
13/11/2014 0:00,,4091,17,Cerro Gordo,1011500,STRAIGHT RYE WHISKIES,255,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,$18.09,$27.14,6,162.84,male,46,Social
13/11/2014 0:00,,4091,17,Cerro Gordo,1042100,IMPORTED DRY GINS,35,Bacardi U.S.A. Inc.,28236,Bombay Sapphire Gin,12,750,$13.64,$20.46,3,61.38,male,27,Digital
13/11/2014 0:00,,4091,17,Cerro Gordo,1042100,IMPORTED DRY GINS,260,Diageo Americas,28866,Tanqueray Gin,12,750,$12.25,$18.38,3,55.14,female,47,sport
13/11/2014 0:00,,4091,17,Cerro Gordo,1041100,AMERICAN DRY GINS,370,Pernod Ricard USA/Austin Nichols,32236,Seagrams Extra Dry Gin,12,750,$6.49,$9.74,6,58.44,female,33,Social
13/11/2014 0:00,,4091,17,Cerro Gordo,1032080,IMPORTED VODKA,65,Jim Beam Brands,34578,Pinnacle Vodka,6,1750,$11.08,$17.12,6,102.72,male,50,Digital
13/11/2014 0:00,,4091,17,Cerro Gordo,1031080,80 PROOF VODKA,259,Heaven Hill Distilleries Inc.,35416,Burnett's Vodka 80 Prf,12,750,$4.18,$6.60,12,79.2,male,25,Social
13/11/2014 0:00,,4091,17,Cerro Gordo,1031080,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock Vodka,6,1750,$7.20,$10.80,6,64.8,female,27,sport
13/11/2014 0:00,,4091,17,Cerro Gordo,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,$7.17,$10.76,12,129.12,male,61,sport
13/11/2014 0:00,,4091,17,Cerro Gordo,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36908,Mccormick Vodka Pet,6,1750,$7.47,$11.21,60,672.6,female,63,Entertainment
13/11/2014 0:00,,4091,17,Cerro Gordo,1031080,80 PROOF VODKA,205,E AND J GALLO WINERY,36971,New Amsterdam Vodka,6,1750,$13.32,$19.98,3,59.94,male,54,Digital
13/11/2014 0:00,,4091,17,Cerro Gordo,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37348,Phillips Vodka,6,1750,$7.60,$11.40,12,136.8,male,53,sport
13/11/2014 0:00,,4091,17,Cerro Gordo,1031080,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,$8.50,$12.75,6,76.5,male,38,Entertainment
13/11/2014 0:00,,4091,17,Cerro Gordo,1031080,80 PROOF VODKA,301,Fifth Generation Inc.,38176,Titos Vodka,12,750,$9.65,$14.48,6,86.88,female,40,Digital
13/11/2014 0:00,,4091,17,Cerro Gordo,1062300,FLAVORED RUM,35,Bacardi U.S.A. Inc.,43136,Bacardi Limon,12,750,$7.75,$12.00,3,36,male,32,Entertainment
13/11/2014 0:00,,4091,17,Cerro Gordo,1062300,FLAVORED RUM,35,Bacardi U.S.A. Inc.,43209,Bacardi Black Razz,12,750,$7.75,$12.00,3,36,male,42,Entertainment
13/11/2014 0:00,,4091,17,Cerro Gordo,1062310,SPICED RUM,260,Diageo Americas,43336,Captain Morgan Original Spiced,12,750,$9.00,$13.50,12,162,male,33,Social
13/11/2014 0:00,,4091,17,Cerro Gordo,1062310,SPICED RUM,260,Diageo Americas,43338,Captain Morgan Spiced Rum,6,1750,$18.00,$27.00,6,162,male,35,Social
13/11/2014 0:00,,4091,17,Cerro Gordo,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,434,Luxco-St Louis,45278,Paramount White Rum,6,1750,$7.84,$11.76,6,70.56,male,35,Entertainment
13/11/2014 0:00,,4091,17,Cerro Gordo,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5036,Glenlivet 12 Yr Malt Scotch,12,750,$22.49,$33.74,6,202.44,male,53,Digital
13/11/2014 0:00,,4091,17,Cerro Gordo,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52596,E & J Vs,12,750,$5.92,$8.88,3,26.64,female,23,Social
13/11/2014 0:00,,4091,17,Cerro Gordo,1051110,BLACKBERRY BRANDIES,434,Luxco-St Louis,55086,Paramount Blackberry Brandy,12,750,$5.48,$8.22,12,98.64,female,33,Social
13/11/2014 0:00,,4091,17,Cerro Gordo,1071100,AMERICAN COCKTAILS,421,Sazerac Co. Inc.,59037,Desert Island Long Island Ice Tea Cocktail,12,1000,$3.86,$6.04,3,18.12,male,61,Social
13/11/2014 0:00,,4091,17,Cerro Gordo,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64866,Fireball Cinnamon Whiskey,12,750,$8.98,$13.47,12,161.64,male,49,sport
13/11/2014 0:00,,4091,17,Cerro Gordo,1081200,CREAM LIQUEURS,305,MHW Ltd,73055,Rumchata,12,750,$12.50,$18.75,12,225,female,54,sport
13/11/2014 0:00,,4091,17,Cerro Gordo,1031200,FLAVORED VODKA,260,Diageo Americas,77375,Smirnoff Sorbet Light Mango Passion Fruit,12,750,$8.25,$12.38,3,37.14,female,64,sport
13/11/2014 0:00,,4091,17,Cerro Gordo,1081200,CREAM LIQUEURS,330,Monsieur Henri Wines Ltd.,80456,Ryan's Cream Liqueur,12,750,$5.70,$9.05,3,27.15,female,23,Digital
13/11/2014 0:00,,4091,17,Cerro Gordo,1081300,PEPPERMINT SCHNAPPS,434,Luxco-St Louis,81206,Paramount Peppermint Schnapps,12,750,$3.71,$5.57,12,66.84,male,21,sport
13/11/2014 0:00,,4091,17,Cerro Gordo,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,$6.30,$9.45,3,28.35,male,33,Entertainment
13/11/2014 0:00,,4091,17,Cerro Gordo,1012200,SCOTCH WHISKIES,55,Sazerac North America,8828,Lauder's,6,1750,$11.18,$16.77,6,100.62,female,28,Social
13/11/2014 0:00,,4092,91,Warren,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26826,Jack Daniels Old #7 Black Lbl,12,750,$14.53,$21.80,60,1308,female,20,Social
13/11/2014 0:00,,4092,91,Warren,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26828,Jack Daniels Old #7 Black Lbl,6,1750,$28.69,$43.04,6,258.24,male,61,Social
